"menu_exitconfirm","Quit the Game?","Avsluta spelet?","Quitter le jeu ?","Esci dal gioco?","Spiel beenden?","¿Salir del juego?","Выйти из игры?","Ieși din joc?","Излез от играта?","Излез од игра?","Haluatko poistua pelistä?","Afslut spillet?","Lukke spillet?","Viltu loka leiknum?","Oyundan çıkacak mısın?","Išeiti iš žaidimo?","Ukončit hru?","Kilépsz a játékból?","Ukončiť hru?","Wyjść z gry?","Spel afsluiten?","Sair do jogo?","Sair do Jogo?","确认退出游戏？","是否離開遊戲？","ゲームを終了しますか？","게임을 종료하시겠습니까?","गेम बंद करे","ต้องการออกจากเกม?","K'gadi akwbapi?","Izađi iz Igre?","გამოვიდეთ თამაშიდან?","Τερματισμός παιχνιδιού?","Izađi iz igre?","Завершити гру?","Aizvērt spēli?"
"menu_yes","Yes","Ja","Oui","Si","Ja","Sí","Да","Da","Да","Дали си сигурен?","Kyllä","Ja","Ja","Já","Evet","Taip","Ano","Igen","Áno","Tak","Ja","Sim","Sim","确认","是","はい","네","हाँ","ใช่","Ôhôô","Da","დიახ","Ναι","Da","Так","Jā"
"menu_no","No","Nej","Non","No","Nein","No","Нет","Nu","Не","Не","Ei","Nej","Nei","Nei","Hayır","Ne","Ne","Nem","Nie","Nie","Nee","Não","Não","取消","否","いいえ","아니요","नही","ไม่","Ôda","Ne","არა","Όχι","Ne","Ні","Nē"
"menu_enterpassword","Enter Password","Ange lösenord","Entrez le mot de passe","Inserisci password","Passwort eingeben","Introducir contraseña","Введите пароль","Introdu parola","Напиши парола","Напиши лозинка","Kirjoita salasana","Skriv Kodeord","Angi passord","Slá inn lykilorð","Şifre Gir","Įvesti slaptažodį","Zadejte heslo","Jelszó megadása","Zadaj Heslo","Wprowadź hasło","Wachtwoord invoeren","Introduz a palavra-passe","Digite a Senha","输入密码","輸入密碼","パスワードを入力","비밀번호 입력","पासवर्ड डाले","ใส่รหัสผ่าน","Awigham ikôlklozwôgan","Upiši Lozinku","შეიყვანეთ პაროლი","Εισαγάγετε Κωδικό","Unesi lozinku","Напишіть пароль","Ievadi paroli"
"menu_password","Password","Lösenord","Mot de passe","Password","Passwort","Contraseña","Пароль","Parola","Парола","Лозинка","Salasana","Kodeord","Passord","Lykilorð","Şifre","Slaptažodis","Heslo","Jelszó","Heslo","Hasło","Wachtwoord","Palavra-passe","Senha","密码","密碼","パスワード","비밀번호","पासवर्ड","รหัสผ่าน","Ikôlklozwôgan","Lozinka","პაროლი","Κωδικός","Lozinka","Пароль","Parole"
"menu_sex","Sex","Kön","Sexe","Sesso","Geschlecht","Sexo","Пол","Sex","Пол","Пол","Sukupuoli","Køn","Kjønn","Kyn","Cinsiyet","Lytis","Pohlaví","Nem","Pohlavie","Płeć","Geslacht","Sexo","Sexo","性别","性別","性別","성별","लिंग","เพศ","Alhagôt","Spol","სქესი","Φύλο","Pol","Стать","Dzimums"
"menu_male","Male","Man","Homme","Maschio","Männlich","Hombre","Мужской","Bărbat","Мъж","Маж","Mies","Mand","Mann","Karl","Erkek","Vyras","Muž","Férfi","Muž","Mężczyzna","Man","Masculino","Masculino","男","男性","男性","남성","पुरुष","ผู้ชาย","Sanôba","Muško","კაცი","Άντρας","Muško","Чоловік","Vīrietis"
"menu_female","Female","Kvinna","Femme","Femmina","Weiblich","Mujer","Женский","Femeie","Жена","Жена","Nainen","Kvinde","Kvinne","Kona","Kadın","Moteris","Žena","Nő","Žena","Kobieta","Vrouw","Feminino","Feminino","女","女性","女性","여성","स्री","ผู้หญิง","Phanem","Žensko","ქალი","Γυναίκα","","Жінка","Sieviete"
"menu_removecharacter","Remove Character?","Radera karaktär?","Supprimer le personnage ?","Rimuovi personaggio?","Charakter löschen?","¿Eliminar personaje?","Удалить персонажа?","Șterge personajul?","Изтрий Герой?","Избриши карактер?","Poista hahmo?","Fjern Karakter?","Fjerne karakter?","Fjarlægja karakter?","Karakter silinsin mi?","Pašalinti veikėją?","Odstranit postavu?","Eltávolítod a karaktert?","Odstrániť Postavu?","Usunąć postać?","Personage verwijderen?","Remover a personagem?","Apagar Personagem?","删除角色？","是否移除角色？","キャラクターを削除しますか？","캐릭터를 제거하시겠습니까?","चरित्र हटाएँ","ต้องการลบตัวละคร?","Kizihala?","Izbriši Lika?","წავშალოთ პერსონაჟი?","Διαγραφή Χαρακτήρα?","","Вилучити персонажа?","Dzēst tēlu?"
"menu_removeworld","Remove World?","Radera värld?","Supprimer le monde ?","Rimuovi mondo?","Welt löschen?","¿Eliminar mundo?","Удалить мир?","Șterge lumea?","Изтрий Свят?","Избриши свет?","Poista maailma?","Fjern Verden?","Slette Verden?","Fjarlægja heim?","Dünya silinsin mi?","Pašalinti pasaulį?","Odstranit svět?","Eltávolítod a világot?","Odstrániť Svet?","Usunąć świat?","Wereld verwijderen?","Remover o mundo?","Apagar Mundo?","删除世界？","是否移除世界？","ワールドを削除しますか？","세계를 제거하시겠습니까?","दुनिया हटाएँ","ต้องการลบโลก?","Kashipoto wskitgamigw?","Izbriši Svijet?","წავშალოთ სამყარო?","Κατάργηση Κόσμου?","","Вилучити світ?","Dzēst pasauli?"
"menu_ndaaccept","Accept","Acceptera","Accepter","Accetta","Akzeptieren","Aceptar","Подтвердить","Acceptă","Да","","Hyväksy","Accepter","Godta","Staðfesta","Kabul Et","Patvirtinti","Přijmout","Elfogad","Prijať","Zaakceptuj","Accepteren","Aceitar","Aceitar","接受","接受","受理","수락","स्वीकार करें","ยอมรับ","N'nitonem","Prihvati","დადასტურბა","Αποδοχή","","Прийняти","Pieņemt"
"menu_ndadecline","Decline","Neka","Refuser","Rifiuta","Ablehnen","Rechazar","Отклонить","Refuză","Не","","Kiellä","Afvis","Avslå","Hafna","Reddet","Atšaukti","Odmítnout","Elutasít","Odmietnuť","Odrzuć","Weigeren","Recusar","Recusar","拒绝","拒絕","拒否","거절","अस्वीकार करें","ปฎิเสธ","N'tazaham","Odbi","უარყოფა","Άρνηση","","Скасувати","Atteikt"
"menu_resettutorial","Reset Tutorial","Återställ handledning","Réinitialiser le tutoriel","Ripristina tutorial","Tutorial zurücksetzen","Reiniciar tutorial","Сбросить обучение","Resetează Tutorialul","Нулирай обучението","","Nollaa aloittelijan vinkit","Nulstil tutorial","Tilbakestill Veiledning","Endurræsa byrjendanámskeið","Eğitimi yeniden başlat","Atstatyti pamokas","Restartovat tutoriál","Oktatás törlése","Resetovať Tutoriál","Zresetuj samouczek","Uitleg resetten","Reiniciar o tutorial","Reiniciar o Tutorial","重置教程","重設教學","チュートリアルをリセット","튜토리얼 초기화","ट्यूटोरियल फ़िरसे","เริ่มบทเรียนช่วยเล่นใหม่","Wanaldam agakimelak","Ponovi tutorjal","სწავლის თავიდან დაწყება","Επαναφορά Εκμάθησης","","Скинути навчання","Atiestatīt pamācību"
"feedback_topic","Feedback","Återkoppling","Retours","Feedback","Feedback","Comentarios","Обратная связь","Feedback","Обратна връзка","","Palaute","Feedback","Tilbakemelding","Endurgjöf","Geri Bildirim","Atsiliepimas","Zpětná vazba","Visszajelzés","Spätná väzba","Opinia","Feedback","Comentários","Comentários","反馈","意見回饋","フィードバック","피드백","प्रतिपुष्टि","ข้อเสนอแนะ","Palnam","Povratna informacija","უკუკავშირი","Σχόλια","","Відгук","Atsauksme"
"feedback_subject","Subject","Titel","Sujet","Oggetto","Thema","Asunto","Тема","Subiect","Тема","","Otsikko","Emne","Emne","Viðfangsefni","Konu","Pavadinimas","Předmět","Tárgy","Predmet","Temat","Onderwerp","Assunto","Assunto","主题","主旨","件名","제목","विषय","เรื่อง","Weji","Predmet","სათაური","Θέμα","","Тема","Tēma"
"feedback_text","Write something","Skriv någonting","Écrivez quelque chose","Scrivi qualcosa","Schreib etwas","Escribe algo","Напишите здесь что-нибудь","Scrie ceva","Напишете нещо тук","","Kirjoita jotakin","Skriv noget","Skriv noe","Skrifaðu eitthvað","Bir şey yazın","Parašyk ką nors","Napište něco","Írj valamit","Napíšte niečo...","Napisz coś","Schrijf iets","Escreve qualquer coisa","Digite algo","写点什么吧","寫點什麼吧","何か入力してください","내용을 입력하세요","कुछ लिखिए","เขียนอะไรสักอย่าง","Awigham","Napišite nešto","დაწერეთ რამე","Γράψτε κάτι","","Напишіть щось","Uzraksti kaut ko"
"feedback_send","Send","Skicka","Envoyer","Invia","Senden","Enviar","Отправить","Trimite","Изпрати","","Lähetä","Send","Send","Senda","Gönder","Siųsti","Poslat","Küldés","Poslať","Wyślij","Versturen","Enviar","Enviar","发送","發送","送信","보내기","सेंड करे","ส่ง","Bejidaka","Pošalji","გაგზავნა","Αποστολή","","Надіслати","Sūtīt"
"feedback_bug","Bug","Problem","Bogue","Bug","Fehler","Error","Ошибка","Bug","Грешка","","Virhe/bugi","Fejl","Programvarefeil","Galli","Hata","Klaida","Chyba","Hiba","Bug","Błąd","Fout","Erro","Erro","Bug","程式錯誤","バグ","버그","बग्स","บั๊ก","Aweskôwzid","Greška","ბაგები","Σφάλμα","","Вада","Kļūme"
"feedback_feedback","Feedback","Respons","Commentaire","Feedback","Feedback","Comentarios","Обратная связь","Feedback","Обратна връзка","","Palaute","Feedback","Tilbakemelding","Endurgjöf","Geri Bildirim","Atsiliepimas","Zpětná vazba","Visszajelzés","Spätná väzba","Opinia","Feedback","Comentários","Comentários","反馈","意見回饋","フィードバック","피드백","प्रतिपुष्टि","ข้อเสนอแนะ","Palnam","Povratna informacija","უკუკავშირი","Σχόλια","","Відгук","Atsauksme"
"feedback_idea","Idea","Idé","Idée","Idea","Idee","Ideas","Идея","Idee","Идея","","Idea","Idé","Idé","Hugmynd","Öneri","Idėja","Nápad","Ötlet","Nápad","Pomysł","Idee","Ideia","Ideia","想法","想法","アイデア","아이디어","विचार","ไอเดีย","Mikawidahôzi","Ideja","იდეა","Ιδέα","","Пропозиція","Ieteikums"
"error_incompatibleversion","Incompatible version","Ej kompatibel version","Version incompatible","Versione incompatibile","Inkompatible Version","Versión incompatible","Несовместимая версия","Versiune incompatibilă","Грешна версия","Погрешна верзија","Peliversio ei ole yhteensopiva","Inkompatibel version","Inkompatibel versjon","Ósamrýmanleg útgáfa","Uyumsuz sürüm","Nesuderinama versija","Nekompatibilní verze","Inkompatibilis verzió","Nekompatibilná verzia","Niekompatybilna wersja","Niet-compatibele versie","Versão incompatível","Versão incompatível","版本不兼容","版本不相容","バージョンが異なります","호환되지 않는 버전","असंगत संस्करण","เวอร์ชั่นไม่ตรงกัน","Ôda tagedatta nôbi","Nekompatibilna verzija","შეუთავსებელი ვერსია","Μη συμβατή έκδοση","","Несумісна версія","Nesaderīga versija"
